occurrenceID	catalogNumber	institutionCode	recordedBy	individualCount	YE	MO	DA	eventDate	Country col.	countryCode	stateProvince	lat	lon	County	Locality col.	Elevation	geodeticDatum	coordinateUncertaintyInMeters	identifiedBy	typeStatus	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	Full name	taxonRank	Authorship	Other name
urn:catalog:UWP:BIGU:108120	108120	University of White Plains	Vargas I	1	1997	4	18	1997-4-18	Guatemala	GT	Petén	17.6569118	-89.6001739	Flores	Cerro Quitasol	143	WGS84	1771	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	angustifolia		Guzmania angustifolia	Species	(Baker) Wittm.	
urn:catalog:UWP:BIGU:106768	106768	University of White Plains	Vargas I	1	1997	4	18	1997-4-18	Guatemala	GT	Petén	17.6617930	-89.4056627	Flores	Cerro San José	145	WGS84	1771	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	lingulata		Guzmania lingulata	Species	(L.) Mez	
urn:catalog:UWP:BIGU:180031	180031	University of White Plains	Betancur J	1	2003	4	18	2003-4-18	Guatemala	GT	Petén	17.2080820	-89.4269513	Flores	Área urbana de Líbano	210	WGS84	2290	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Racinaea	subalata		Racinaea subalata	Species	(André) M.A. Spencer & L.B. Sm.	
urn:catalog:UWP:BIGU:180045	180045	University of White Plains	Betancur J	1	2003	4	18	2003-4-18	Guatemala	GT	Petén	17.1702132	-89.6996161	Flores	Antena cerca de Santa Cruz	210	WGS84	2290	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Pitcairnia	pungens		Pitcairnia pungens	Species	Kunth	
urn:catalog:UWP:BIGU:180050	180050	University of White Plains	Betancur J	1	2003	4	18	2003-4-18	Guatemala	GT	Petén	17.1730178	-89.4249882	Flores	Antena cerro Quinini	210	WGS84	2290	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Vriesea	heterandra		Vriesea heterandra	Species	(André) L.B. Sm.	
urn:catalog:UWP:BIGU:180051	180051	University of White Plains	Betancur J	1	2003	4	18	2003-4-18	Guatemala	GT	Petén	17.1746187	-89.7160371	Flores	Apulo-Girardot	210	WGS84	2290	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	mitis		Guzmania mitis	Species	L.B. Sm.	
urn:catalog:UWP:BIGU:180052	180052	University of White Plains	Betancur J	1	2003	4	18	2003-4-18	Guatemala	GT	Petén	17.17703.	0.50947099	Flores	Área urbana	210	WGS84	2290	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	mitis		Guzmania mitis	Species	L.B. Sm.	
urn:catalog:UWP:BIGU:180069	180069	University of White Plains	Betancur J	1	2003	4	18	2003-4-18	Guatemala	GT	Petén	17.1562907	89.40951285	Flores	A lo largo del río Orinoco	210	WGS84	2290	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Racinaea	michelii		Racinaea michelii	Species	(Mez) M.A. Spencer & L.B. Sm.	
urn:catalog:UWP:BIGU:180073	180073	University of White Plains	Betancur J	1	2003	4	18	2003-4-18	Guatemala	GT	Petén	17.1624618	-89.5810974	Flores	Adelante del cementerio	210	WGS84	2290	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Greigia	stenolepis		Greigia stenolepis	Species	L.B. Sm.	
urn:catalog:UWP:BIGU:115953	115953	University of White Plains	Vargas I	1	1996	4	18	1996-4-18	Guatemala	GT	Petén	17.6636186	-90.9257567	San Andres	Granja de Chinchiná	235	WGS84	4824	Correa E.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	coriostachya		Guzmania coriostachya	Species	(Griseb.) Mez	
urn:catalog:UWP:BIGU:107441	107441	University of White Plains	González F	1	1993	4	19	1993-4-19	Guatemala	GT	Petén	17.3892055	-89.7275000	Flores	Autopista norte, parque de Bello y Copacabana	170	WGS84	1745	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Catopsis	nutans		Catopsis nutans	Species	(Sw.) Griseb.	
urn:catalog:UWP:BIGU:173081	173081	University of White Plains	Betancur J	1	1998	4	20	1998-4-20	Guatemala	GT	Petén	17.7172852	-90.3207015	San Andres	Carretera Leticia - Tarapacá	110	WGS84	2059	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Puya	floccosa		Puya floccosa	Species	(Linden) E. Morren ex Mez	
urn:catalog:UWP:BIGU:173082	173082	University of White Plains	Betancur J	1	1998	4	20	1998-4-20	Guatemala	GT	Petén	17.7216042	-90.0628680	San Andres	Carretera Mariquita - Armero	110	WGS84	2059	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Puya	floccosa		Puya floccosa	Species	(Linden) E. Morren ex Mez	
urn:catalog:UWP:BIGU:110071	110071	University of White Plains	Vargas I	1	1997	4	20	1997-4-20	Guatemala	GT	Petén	17.6674466	-89.3494615	Flores	Cerros de Suba	140	WGS84	1771	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	lingulata		Guzmania lingulata	Species	(L.) Mez	
urn:catalog:UWP:BIGU:102143	102143	University of White Plains	Betancur J	1	1994	4	20	1994-4-20	Guatemala	GT	Petén	17.1793889	-90.8080889	La Libertad	Barrio Oneti margen izquierda del río Jella	150	WGS84	9593	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	fosteriana		Guzmania fosteriana	Species	L.B. Sm.	
urn:catalog:UWP:BIGU:102144	102144	University of White Plains	Betancur J	1	1994	4	20	1994-4-20	Guatemala	GT	Petén	17.1821024	-90.7431008	La Libertad	Barrio Policarpa	150	WGS84	9593	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	fosteriana		Guzmania fosteriana	Species	L.B. Sm.	
urn:catalog:UWP:BIGU:173085	173085	University of White Plains	Betancur J	1	1998	4	21	1998-4-21	Guatemala	GT	Petén	17.7795212	-90.1066629	San Andres	San Juan de Prado	514	WGS84	2385	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Tillandsia	myriantha		Tillandsia myriantha	Species	Baker	
urn:catalog:UWP:BIGU:173016	173016	University of White Plains	Betancur J	1	1998	4	22	1998-4-22	Guatemala	GT	Petén	17.7644319	-90.1554514	San Andres	San Fermín de Briceño	514	WGS84	2385	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Vriesea	didistichoides		Vriesea didistichoides	Species	(Mez) L.B. Sm.	
urn:catalog:UWP:BIGU:173017	173017	University of White Plains	Betancur J	1	1998	4	22	1998-4-22	Guatemala	GT	Petén	17.7717835	-90.4537780	San Andres	San Francisco - Serranía del Morasurco	514	WGS84	2385	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Vriesea	crenulipetala		Vriesea crenulipetala	Species	(Mez) L.B. Sm.	
urn:catalog:UWP:BIGU:173018	173018	University of White Plains	Betancur J	1	1998	4	22	1998-4-22	Guatemala	GT	Petén	17.7783778	90.84424953	San Andres	San José, sede U.N.	514	WGS84	2385	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Vriesea	incurva		Vriesea incurva	Species	(Griseb.) Read	
urn:catalog:UWP:BIGU:173040	173040	University of White Plains	Betancur J	1	1999	4	22	1999-4-22	Guatemala	GT	Petén	17.7172852	-90.3207015	San Andres	Road between Sonsón and Nariño	514	WGS84	2385	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	squarrosa		Guzmania squarrosa	Species	(Mez & Sodiro) L.B. Sm. & Pittendr.	
urn:catalog:UWP:BIGU:173041	173041	University of White Plains	Betancur J	1	1999	4	22	1999-4-22	Guatemala	GT	Petén	17.7216042	-90.0628680	San Andres	Roadside in the city	514	WGS84	2385	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	squarrosa		Guzmania squarrosa	Species	(Mez & Sodiro) L.B. Sm. & Pittendr.	
urn:catalog:UWP:BIGU:173042	173042	University of White Plains	Betancur J	1	1999	4	22	1999-4-22	Guatemala	GT	Petén	17.7327602	-90.0826677	San Andres	S of Jardín in S part of department	514	WGS84	2385	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	squarrosa		Guzmania squarrosa	Species	(Mez & Sodiro) L.B. Sm. & Pittendr.	
urn:catalog:UWP:BIGU:173043	173043	University of White Plains	Betancur J	1	1998	4	22	1998-4-22	Guatemala	GT	Petén	17.7377316	-90.8757190	San Andres	Sabana de Bogotá	514	WGS84	2385	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Tillandsia	fendleri		Tillandsia fendleri	Species	Griseb.	
urn:catalog:UWP:BIGU:173044	173044	University of White Plains	Betancur J	1	1998	4	22	1998-4-22	Guatemala	GT	Petén	17.7468511	-89.9212555	San Andres	Sabana de San Juan de Arama, hacienda Los Micos	514	WGS84	2385	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Tillandsia	fendleri		Tillandsia fendleri	Species	Griseb.	
urn:catalog:UWP:BIGU:173083	173083	University of White Plains	Betancur J	1	1998	4	22	1998-4-22	Guatemala	GT	Petén	17.7494711	-90.0717880	San Andres	Samaria, Monte de Yanira	514	WGS84	2385	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Vriesea	rubra		Vriesea rubra	Species	(Ruiz & Pav.) Beer	
urn:catalog:UWP:BIGU:173084	173084	University of White Plains	Betancur J	1	1998	4	22	1998-4-22	Guatemala	GT	Petén	17.7553664	-90.2253740	San Andres	San Antonio	514	WGS84	2385	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Vriesea	rubra		Vriesea rubra	Species	(Ruiz & Pav.) Beer	
urn:catalog:UWP:BIGU:173086	173086	University of White Plains	Betancur J	1	1998	4	22	1998-4-22	Guatemala	GT	Petén	17.7888470	-90.0136721	San Andres	San Juan del Barrio, finca de Diego Ramírez	514	WGS84	2385	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Mezobromelia	capituligera		Mezobromelia capituligera	Species	(Griseb.) J.R. Grant	
urn:catalog:UWP:BIGU:173087	173087	University of White Plains	Betancur J	1	1998	4	22	1998-4-22	Guatemala	GT	Petén	17.7978140	-90.0161016	San Andres	San Lorenzo	514	WGS84	2385	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Mezobromelia	capituligera		Mezobromelia capituligera	Species	(Griseb.) J.R. Grant	
urn:catalog:UWP:BIGU:87248	87248	University of White Plains	Fonnegra R	1	1993	4	22	1993-4-22	Guatemala	GT	Petén	17.6950499	-90.8449439	San Andres	Hacia finca Playa Linda	313	WGS84	1092			Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Puya	roldanii		Puya roldanii	Species	Betancur & Callejas	
urn:catalog:UWP:BIGU:87249	87249	University of White Plains	Fonnegra R	1	1993	4	22	1993-4-22	Guatemala	GT	Petén	17.6971609	-90.6989102	San Andres	Hacienda Berlín	313	WGS84	1092			Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Puya	roldanii		Puya roldanii	Species	Betancur & Callejas	
urn:catalog:UWP:BIGU:193697	193697	University of White Plains	Betancur J	1	1998	4	22	1998-4-22	Guatemala	GT	Petén	17.2462996	-89.9118402	San Jose	San Peregrino	514	WGS84	2385	Londoño L.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Olyra	latifolia		Olyra latifolia	Species	L.	
urn:catalog:UWP:BIGU:86688	86688	University of White Plains	Fonnegra R	1	1991	4	23	1991-4-23	Guatemala	GT	Petén	17.4143004	-90.6506223	San Andres	Cañón de río Claro	190	WGS84	4126	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	veitchii		Aechmea veitchii	Species	Baker	
urn:catalog:UWP:BIGU:86689	86689	University of White Plains	Fonnegra R	1	1991	4	23	1991-4-23	Guatemala	GT	Petén	17.4188428	-90.1586578	San Andres	Cañón de Soapaga	190	WGS84	4126	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	veitchii		Aechmea veitchii	Species	Baker	
urn:catalog:UWP:BIGU:176659	176659	University of White Plains	Betancur J	1	2005	4	24	2005-4-24	Guatemala	GT	Petén	17.1685512	-89.6749040	Flores	Afluente del río Dormilón	400	WGS84	2383	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Vriesea			Vriesea	Genus		
urn:catalog:UWP:BIGU:81789	81789	University of White Plains	Vargas I	1	1991	4	24	1991-4-24	Guatemala	GT	Petén	17.2163016	-89.5768524	Flores	Margen derecha Samaná	250	WGS84	1593	Giraldo F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Agrostis	perennans		Agrostis perennans	Species	(Walter) Tuck.	
urn:catalog:UWP:BIGU:28109	28109	University of White Plains	Rentería E	1	1985	4	25	1985-4-25	Guatemala	GT	Petén	17.7946672	-89.8800209	San Jose	Cerca de Santander de Quilichao	30	WGS84	1615	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	setigera		Aechmea setigera	Species	Mart. ex Schult. & Schult. f.	
urn:catalog:UWP:BIGU:66025	66025	University of White Plains	Rentería E	1	1985	4	25	1985-4-25	Guatemala	GT	Petén	17.1562907	89.40951285	Flores	Cerca de Tunía	30	WGS84	1615	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	setigera		Aechmea setigera	Species	Mart. ex Schult. & Schult. f.	
urn:catalog:UWP:BIGU:66026	66026	University of White Plains	Rentería E	1	1985	4	25	1985-4-25	Guatemala	GT	Petén	17.1619292	89.41148184	Flores	Cerca de Uribía	30	WGS84	1615	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	setigera		Aechmea setigera	Species	Mart. ex Schult. & Schult. f.	
urn:catalog:UWP:BIGU:66027	66027	University of White Plains	Rentería E	1	1985	4	25	1985-4-25	Guatemala	GT	Petén	17.1624618	-89.5810974	Flores	Cerca de Yotoco	30	WGS84	1615	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	setigera		Aechmea setigera	Species	Mart. ex Schult. & Schult. f.	
urn:catalog:UWP:BIGU:176695	176695	University of White Plains	Betancur J	1	2005	4	25	2005-4-25	Guatemala	GT	Petén	17.373889.	0.17318494	San Andres	Canteras de Cementos del Nare S.A.	120	WGS84	674	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	patula		Guzmania patula	Species	Mez & Wercklé	
urn:catalog:UWP:BIGU:176696	176696	University of White Plains	Betancur J	1	2005	4	25	2005-4-25	Guatemala	GT	Petén	17.3786408	-90.7856679	San Andres	Cañasgordas - Santafé de Antioquia	120	WGS84	674	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Vriesea	ospinae		Vriesea ospinae	Species	H. Luther	
urn:catalog:UWP:BIGU:176697	176697	University of White Plains	Betancur J	1	2005	4	25	2005-4-25	Guatemala	GT	Petén	17.3909348	-90.4900819	San Andres	Caño Angoleta	120	WGS84	674	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Vriesea	ospinae		Vriesea ospinae	Species	H. Luther	
urn:catalog:UWP:BIGU:175924	175924	University of White Plains	Benavides A	1	2004	4	25	2004-4-25	Guatemala	GT	Petén	17.2093543	-89.1636811	Melchor de Mencos	Path from río San Juan to ridge	250	WGS84	1503	Benavides J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Cyperaceae	Rhynchospora	nervosa		Rhynchospora nervosa	Species	(Vahl) Boeckeler	
urn:catalog:UWP:BIGU:167316	167316	University of White Plains	Fernández JL	1	1992	4	26	1992-4-26	Guatemala	GT	Petén	17.5720770	-89.7648733	San Jose	Cerca de Mitú	170	WGS84	1158	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Pitcairnia	bicolor		Pitcairnia bicolor	Species	L.B. Sm. & Read	
urn:catalog:UWP:BIGU:167317	167317	University of White Plains	Fernández JL	1	1992	4	26	1992-4-26	Guatemala	GT	Petén	17.6801714	-89.7954216	San Jose	Cerca de Paispamba	170	WGS84	1158	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	rugosa		Guzmania rugosa	Species	L.B. Sm. & Read	
urn:catalog:UWP:BIGU:167318	167318	University of White Plains	Fernández JL	1	1992	4	26	1992-4-26	Guatemala	GT	Petén	17.6897503	-89.7562646	San Jose	Cerca de Paniquitá	170	WGS84	1158	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	rugosa		Guzmania rugosa	Species	L.B. Sm. & Read	
urn:catalog:UWP:BIGU:66028	66028	University of White Plains	Rentería E	1	1985	4	27	1985-4-27	Guatemala	GT	Petén	17.1685512	-89.6749040	Flores	Cerca de Yuto	30	WGS84	1615	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	setigera		Aechmea setigera	Species	Mart. ex Schult. & Schult. f.	
urn:catalog:UWP:BIGU:167377	167377	University of White Plains	Idárraga A	1	2008	4	27	2008-4-27	Guatemala	GT	Petén	17.4459086	-89.6071467	Flores	Near Fusagasugá	103	WGS84	2066	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Tillandsia	fendleri		Tillandsia fendleri	Species	Griseb.	
urn:catalog:UWP:BIGU:167378	167378	University of White Plains	Idárraga A	1	2008	4	27	2008-4-27	Guatemala	GT	Petén	17.4543448	-89.6237693	Flores	Onzaga, quebrada de San Antonio	103	WGS84	2066	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Tillandsia	fendleri		Tillandsia fendleri	Species	Griseb.	
urn:catalog:UWP:BIGU:167380	167380	University of White Plains	Idárraga A	1	2008	4	27	2008-4-27	Guatemala	GT	Petén	17.4878588	-89.4307913	Flores	Orillas de carretera, cerca del cementerio	103	WGS84	2066	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Tillandsia	variabilis		Tillandsia variabilis	Species	Schltdl.	
urn:catalog:UWP:BIGU:167382	167382	University of White Plains	Idárraga A	1	2008	4	27	2008-4-27	Guatemala	GT	Petén	17.5124396	-89.6279568	Flores	Orillas del río Caguán en las afueras del pueblo	103	WGS84	2066	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Tillandsia	recurvata		Tillandsia recurvata	Species	(L.) L.	
urn:catalog:UWP:BIGU:151850	151850	University of White Plains	Vargas I	1	2004	4	27	2004-4-27	Guatemala	GT	Petén	17.2446118	-89.2133292	Melchor de Mencos	Bogotá y Usaquen	110	WGS84	1500			Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	tillandsioides		Aechmea tillandsioides	Species	(Mart. ex Schult. & Schult. f.) Baker	
urn:catalog:UWP:BIGU:86157	86157	University of White Plains	Giraldo D	1	1993	4	30	1993-4-30	Guatemala	GT	Petén	17.4306479	-90.1144083	San Andres	Carare Opón, Las Colonias	514	WGS84	4607	Giraldo F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	magdalenae		Aechmea magdalenae	Species		
urn:catalog:UWP:BIGU:6091	6091	University of White Plains	Callejas R	1	1977	4	31	1977-4-31	Guatemala	GT	Petén	17.2255308	-90.9144835	La Libertad	Ciénaga El Llanito	250	WGS84	30584	Díaz O.		Plantae	Magnoliophyta	Equisetopsida	Poales	Eriocaulaceae	Paepalanthus	alpestris		Paepalanthus alpestris	Species	(Körn.) Tissot-Squalli	
urn:catalog:UWP:BIGU:86164	86164	University of White Plains	Giraldo D	1	1993	5	1	1993-5-1	Guatemala	GT	Petén	17.4434462	-90.9344213	San Andres	Carretera a Anzá	514	WGS84	4607	Giraldo F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	tillandsioides		Aechmea tillandsioides	Species	(Mart. ex Schult. & Schult. f.) Baker	
urn:catalog:UWP:BIGU:95731	95731	University of White Plains	Fonnegra R	1	1995	5	2	1995-5-2	Guatemala	GT	Petén	17.5124396	-89.6279568	Flores	Orillas del río Caguán en las afueras del pueblo	140	WGS84	3806	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	angustifolia		Guzmania angustifolia	Species	(Baker) Wittm.	
urn:catalog:UWP:BIGU:22395	22395	University of White Plains	Vargas I	1	1980	5	3	1980-5-3	Guatemala	GT	Petén	17.17703.	0.50947099	Flores	Cerca del río Anorí	200	WGS84	1373	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	lingulata		Guzmania lingulata	Species	(L.) Mez	
urn:catalog:UWP:BIGU:187878	187878	University of White Plains	Vargas I	1	2013	5	4	2013-5-4	Guatemala	GT	Petén	17.2446118	-89.2133292	Melchor de Mencos	Confluencia Caño Perdido-Río Losada	514	WGS84	1044	Roldán F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Catopsis	berteroniana		Catopsis berteroniana	Species	(Schult. & Schult. f.) Mez	
urn:catalog:UWP:BIGU:187931	187931	University of White Plains	Vargas I	1	2013	5	4	2013-5-4	Guatemala	GT	Petén	17.2165865	-89.3084041	Melchor de Mencos	Comunidad de Mandi	514	WGS84	1044	Roldán F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	penduliflora		Aechmea penduliflora	Species	André	
urn:catalog:UWP:BIGU:187921	187921	University of White Plains	Vargas I	1	2013	5	5	2013-5-5	Guatemala	GT	Petén	17.2260901	-90.3782295	San Andres	El Concilio	514	WGS84	1121	Roldán F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Streptocalyx	poeppigii		Streptocalyx poeppigii	Species	Beer	
urn:catalog:UWP:BIGU:187950	187950	University of White Plains	Vargas I	1	2013	5	5	2013-5-5	Guatemala	GT	Petén	17.2488640	-90.0745190	San Andres	El Higuerón	514	WGS84	1121	Roldán F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	lingulata		Guzmania lingulata	Species	(L.) Mez	
urn:catalog:UWP:BIGU:187988	187988	University of White Plains	Vargas I	1	2013	5	5	2013-5-5	Guatemala	GT	Petén	17.2889942	-90.7805587	San Andres	El Manicomio	514	WGS84	1121	Roldán F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Pitcairnia	megasepala		Pitcairnia megasepala	Species	Baker	
urn:catalog:UWP:BIGU:187989	187989	University of White Plains	Vargas I	1	2013	5	5	2013-5-5	Guatemala	GT	Petén	17.3088800	-90.4149068	San Andres	El Morro, Camilo C	514	WGS84	1121	Roldán F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Pitcairnia	megasepala		Pitcairnia megasepala	Species	Baker	
urn:catalog:UWP:BIGU:66306	66306	University of White Plains	Vargas I	1	1989	5	9	1989-5-9	Guatemala	GT	Petén	17.5116752	-89.7575186	San Jose	Sitio Boca Toma	150	WGS84	5552	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	gloriosa		Guzmania gloriosa	Species	(André) André ex Mez	
urn:catalog:UWP:BIGU:66307	66307	University of White Plains	Vargas I	1	1989	5	9	1989-5-9	Guatemala	GT	Petén	17.5238526	-89.8696467	San Jose	Sitio Conejos	150	WGS84	5552	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	gloriosa		Guzmania gloriosa	Species	(André) André ex Mez	
urn:catalog:UWP:BIGU:66308	66308	University of White Plains	Vargas I	1	1989	5	9	1989-5-9	Guatemala	GT	Petén	17.5327108	-89.8173641	San Jose	Sitio Tinajas, afluente del río Tapartó	150	WGS84	5552	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	gloriosa		Guzmania gloriosa	Species	(André) André ex Mez	
