Cat. Numb.;University;Collector;No. of spec.;YE;MO;DA;Country col.;countryCode;stateProvince;lat;lon;County;Locality col.;Elevation;geodeticDatum;coordinate Uncertainty;identifiedBy;typeStatus;kingdom;phylum;class;order;family;genus;specificEpithet;infraspecificEpithet;Full name;taxonRank;Authorship;Other name
UWP:172022;University of Guatemala;Vargas I;1;2009;2;7;Guatemala;GT;Petén;17.5995834;-89.169355;Melchor de Mencos;Cuenca del río San Francisco;186;WGS84;653;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Racinaea;schumanniana;;Racinaea schumanniana;Species;(Wittm.) J.R. Grant;Cardo
UWP:172035;University of Guatemala;Vargas I;1;2009;2;15;Guatemala;GT;Petén;17.6856769;-89.716902;Flores;Chaparraidó. cerca de Tutunendo;160;WGS84;866;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Pitcairnia;maidifolia;;Pitcairnia maidifolia;Species;(C. Morren) Decne. ex Planch.;
UWP:172036;University of Guatemala;Vargas I;1;2009;2;15;Guatemala;GT;Petén;17.7200355;-89.3510901;Flores;Ciénaga de Ayapel - Finca Mi Ranchito. casco urbano;160;WGS84;866;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Pitcairnia;maidifolia;;Pitcairnia maidifolia;Species;(C. Morren) Decne. ex Planch.;
UWP:172037;University of Guatemala;Vargas I;1;2009;2;18;Guatemala;GT;Petén;17.7795212;-90.1066629;San Andres;Hacienda San Julián;181;WGS84;2963;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Pitcairnia;meridensis;;Pitcairnia meridensis;Species;Klotzsch ex Mez;
UWP:172436;University of Guatemala;Betancur J;1;2005;3;23;Guatemala;GT;Petén;17.2163016;-89.5768524;Flores;Margen derecha Samaná;170;WGS84;4698;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;complanata;;Tillandsia complanata;Species;Benth.;
UWP:172440;University of Guatemala;Betancur J;1;2005;3;23;Guatemala;GT;Petén;17.2160555;89.50767314;Flores;Margen del río Negro;170;WGS84;4698;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;clavigera;;Tillandsia clavigera;Species;Mez;
UWP:172539;University of Guatemala;Clavijo L;1;2004;2;20;Guatemala;GT;Petén;17.4434462;-90.9344213;San Andres;Carretera a Anzá;398;WGS84;8224;Clavijo L.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Panicum;;;Panicum;Genus;;
UWP:172926;University of Guatemala;Zuluaga H;1;2009;5;20;Guatemala;GT;Petén;17.4813722;-89.8643117;San Jose;Sistema cenagoso de Lorica;100;WGS84;2417;Zuluaga A.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Juncaceae;Juncus;tenuis;;Juncus tenuis;Species;Willd.;
UWP:172976;University of Guatemala;Betancur J;1;2008;8;14;Guatemala;GT;Petén;17.5834395;-90.7827002;San Andres;Río Kubiyú. parte baja;100;WGS84;5841;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Neoregelia;stolonifera;;Neoregelia stolonifera;Species;L.B. Sm.;
UWP:172983;University of Guatemala;Betancur J;1;2008;8;11;Guatemala;GT;Petén;17.2327285;-90.8576676;La Libertad;Ciénaga El Totumo;120;WGS84;7364;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;politii;;Aechmea politii;Species;L.B. Sm.;Cop
UWP:172984;University of Guatemala;Betancur J;1;2008;8;11;Guatemala;GT;Petén;17.2388802;-90.6602972;La Libertad;Ciénagas de Jotaudo - Munguido;120;WGS84;7364;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;politii;;Aechmea politii;Species;L.B. Sm.;Cop
UWP:172985;University of Guatemala;Betancur J;1;2008;8;12;Guatemala;GT;Petén;17.185997;9.31594233;Melchor de Mencos;Colinas de Punta Huina;150;WGS84;4591;Zuluaga A.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Cyperaceae;Cephalocarpus;dracaenula;;Cephalocarpus dracaenula;Species;Nees;
UWP:172987;University of Guatemala;"Betancur J; González J";1;2008;8;12;Guatemala;GT;Petén;17.1821024;-90.7431008;La Libertad;Ciénaga de San Marcos. caño Carate;150;WGS84;4591;Salinas N.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Xyridaceae;Xyris;spruceana;;Xyris spruceana;Species;Malme;
UWP:172994;University of Guatemala;Betancur J;1;2008;8;10;Guatemala;GT;Petén;17.6750089;-90.6609383;San Andres;Carretera hacia Arcabuco;110;WGS84;2108;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Navia;acaulis;;Navia acaulis;Species;Mart. ex Schult. f.;
UWP:173004;University of Guatemala;Betancur J;1;2008;8;11;Guatemala   ;GT;Petén;17.2255308;-90.9144835;La Libertad;Ciénaga El Llanito;120;WGS84;7364;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;penduliflora;;Aechmea penduliflora;Species;André;
UWP:173016;University of Guatemala;Betancur J;1;1998;4;22;Guatemala;GT;Petén;17.7644319;-90.1554514;San Andres;San Fermín de Briceño;514;WGS84;2385;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Vriesea;didistichoides;;Vriesea didistichoides;Species;(Mez) L.B. Sm.;
UWP:173017;University of Guatemala;Betancur J;1;1998;4;22;Guatemala;GT;Petén;17.7717835;-90.453778;San Andres;San Francisco - Serranía del Morasurco;514;WGS84;2385;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Vriesea;crenulipetala;;Vriesea crenulipetala;Species;(Mez) L.B. Sm.;
UWP:173018;University of Guatemala;Betancur J;1;1998;4;22;Guatemala;GT;Petén;17.7783778;90.84424953;San Andres;San José. sede U.N.;514;WGS84;2385;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Vriesea;incurva;;Vriesea incurva;Species;(Griseb.) Read;
UWP:173020;University of Guatemala;Betancur J;1;2001;3;25;Guatemala;GT;Petén;17.2144686;-89.2224344;Melchor de Mencos;Boca de Monte. llanos de San Martín;514;WGS84;5044;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Vriesea;ospinae;;Vriesea ospinae;Species;H. Luther;
UWP:173021;University of Guatemala;Betancur J;1;2001;3;26;Guatemala;GT;Petén;17.7889854;-89.7606741;San Jose;Yuto - Jampapa. carretera Panamericana;514;WGS84;1219;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;fendleri;;Tillandsia fendleri;Species;Griseb.;
UWP:173040;University of Guatemala;Betancur J;1;1999;4;22;Guatemala;GT;Petén;17.7172852;-90.3207015;San Andres;Road between Sonsón and Nariño;514;WGS84;2385;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;squarrosa;;Guzmania squarrosa;Species;(Mez & Sodiro) L.B. Sm. & Pittendr.;
UWP:173041;University of Guatemala;Betancur J;1;1999;4;22;Guatemala;GT;Petén;17.7216042;-90.062868;San Andres;Roadside in the city;514;WGS84;2385;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;squarrosa;;Guzmania squarrosa;Species;(Mez & Sodiro) L.B. Sm. & Pittendr.;
UWP:173042;University of Guatemala;Betancur J;1;1999;4;22;Guatemala;GT;Petén;17.7327602;-90.0826677;San Andres;S of Jardín in S part of department;514;WGS84;2385;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;squarrosa;;Guzmania squarrosa;Species;(Mez & Sodiro) L.B. Sm. & Pittendr.;
UWP:173043;University of Guatemala;Betancur J;1;1998;4;22;Guatemala;GT;Petén;17.7377316;-90.875719;San Andres;Sabana de Bogotá;514;WGS84;2385;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;fendleri;;Tillandsia fendleri;Species;Griseb.;
UWP:173044;University of Guatemala;Betancur J;1;1998;4;22;Guatemala;GT;Petén;17.7468511;-89.9212555;San Andres;Sabana de San Juan de Arama. hacienda Los Micos;514;WGS84;2385;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;fendleri;;Tillandsia fendleri;Species;Griseb.;
UWP:173046;University of Guatemala;Betancur J;1;2000;10;10;Guatemala;GT;Petén;17.4558716;-89.7595814;San Jose;Serranía de San Lucas;514;WGS84;1501;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;patula;;Guzmania patula;Species;Mez & Wercklé;
UWP:173047;University of Guatemala;Betancur J;1;2001;3;26;Guatemala;GT;Petén;17.7946672;-89.8800209;San Jose;Zaragoza - El Bagre;514;WGS84;1219;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;fendleri;;Tillandsia fendleri;Species;Griseb.;
UWP:173081;University of Guatemala;Betancur J;1;1998;4;20;Guatemala;GT;Petén;17.7172852;-90.3207015;San Andres;Carretera Leticia - Tarapacá;110;WGS84;2059;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Puya;floccosa;;Puya floccosa;Species;(Linden) E. Morren ex Mez;
UWP:173082;University of Guatemala;Betancur J;1;1998;4;20;Guatemala;GT;Petén;17.7216042;-90.062868;San Andres;Carretera Mariquita - Armero;110;WGS84;2059;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Puya;floccosa;;Puya floccosa;Species;(Linden) E. Morren ex Mez;
UWP:173083;University of Guatemala;Betancur J;1;1998;4;22;Guatemala;GT;Petén;17.7494711;-90.071788;San Andres;Samaria. Monte de Yanira;514;WGS84;2385;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Vriesea;rubra;;Vriesea rubra;Species;(Ruiz & Pav.) Beer;
UWP:173084;University of Guatemala;Betancur J;1;1998;4;22;Guatemala;GT;Petén;17.7553664;-90.225374;San Andres;San Antonio;514;WGS84;2385;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Vriesea;rubra;;Vriesea rubra;Species;(Ruiz & Pav.) Beer;
UWP:173085;University of Guatemala;Betancur J;1;1998;4;21;Guatemala;GT;Petén;17.7795212;-90.1066629;San Andres;San Juan de Prado;514;WGS84;2385;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;myriantha;;Tillandsia myriantha;Species;Baker;
UWP:173086;University of Guatemala;Betancur J;1;1998;4;22;Guatemala;GT;Petén;17.788847;-90.0136721;San Andres;San Juan del Barrio. finca de Diego Ramírez;514;WGS84;2385;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Mezobromelia;capituligera;;Mezobromelia capituligera;Species;(Griseb.) J.R. Grant;
UWP:173087;University of Guatemala;Betancur J;1;1998;4;22;Guatemala;GT;Petén;17.797814;-90.0161016;San Andres;San Lorenzo;514;WGS84;2385;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Mezobromelia;capituligera;;Mezobromelia capituligera;Species;(Griseb.) J.R. Grant;
UWP:173088;University of Guatemala;Betancur J;1;2000;10;8;Guatemala;GT;Petén;17.5782028;-89.4187338;Flores;Barrio Caicedo;514;WGS84;840;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Vriesea;rubra;;Vriesea rubra;Species;(Ruiz & Pav.) Beer;
UWP:173163;University of Guatemala;Vargas I;1;2003;8;;Guatemala;GT;Petén;17.4072073;-90.0487179;San Andres;Facultad de Agronomía;250;WGS84;649;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Racinaea;michelii;;Racinaea michelii;Species;(Mez) M.A. Spencer & L.B. Sm.;
UWP:173174;University of Guatemala;Vargas I;1;2003;10;;Guatemala;GT;Petén;17.4298276;-90.5477403;San Andres;Finca Ebelio Orizco;250;WGS84;649;David H.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Cyperaceae;Rhynchospora;;;Rhynchospora spp.;Genus;;
UWP:173185;University of Guatemala;Vargas I;1;2003;10;;Guatemala;GT;Petén;17.4639024;-90.2841853;San Andres;Finca El Mogote;250;WGS84;649;David H.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Paspalum;pilosum;;Paspalum pilosum;Species;Lam.;
UWP:173186;University of Guatemala;Vargas I;1;2003;10;;Guatemala;GT;Petén;17.4666948;-89.9835948;San Andres;Finca El Oso y El Filo;;WGS84;649;David H.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Axonopus;compressus;;Axonopus compressus;Species;(Sw.) P. Beauv.;
UWP:173457;University of Guatemala;Vargas I;1;2010;1;5;Guatemala;GT;Petén;17.5228808;-89.3094777;Melchor de Mencos;Cruce carretera Cachipay - Anolaima;240;WGS84;6405;Alzate F.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;complanata;;Tillandsia complanata;Species;Benth.;
UWP:173470;University of Guatemala;Vargas I;1;2003;10;;Guatemala;GT;Petén;17.4188428;-90.1586578;San Andres;Finca de los Betancur;;WGS84;649;David H.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Cyperaceae;Carex;polystachya;;Carex polystachya;Species;Sw. ex Wahlenb.;
UWP:173505;University of Guatemala;Vargas I;1;2003;10;;Guatemala;GT;Petén;17.4265141;-90.9187414;San Andres;Finca de Los Ríos;;WGS84;649;David H.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Cyperaceae;Rhynchospora;locuples;;Rhynchospora locuples;Species;C.B. Clarke;
UWP:173709;University of Guatemala;Vargas I;1;2005;4;16;Guatemala;GT;Petén;17.458708;-89.8569137;San Jose;Junín a Gama. río Rucio;180;WGS84;3987;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Racinaea;steyermarkii;;Racinaea steyermarkii;Species;(L.B. Sm.) M.A. Spencer & L.B. Sm.;
UWP:173764;University of Guatemala;Betancur J;1;1997;10;17;Guatemala;GT;Petén;17.6801714;-89.7954216;San Jose;Laguna de San Rafael;360;WGS84;657;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Cyperaceae;Scleria;mitis;;Scleria mitis;Species;P.J. Bergius;
UWP:173865;University of Guatemala;Sánchez J;1;2007;6;12;Guatemala;GT;Petén;"5° 35' 12"" N";"75° 46' 18"" W";Flores;Cerca de Yotoco;220;WGS84;4475;Sánchez C.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;;;Tillandsia spp.;Genus;;
UWP:173866;University of Guatemala;Sánchez J;1;2007;6;12;Guatemala;GT;Petén;"5° 35' 12"" N";"75° 46' 18"" W";Flores;Cerca de Yuto;220;WGS84;4475;Sánchez C.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;;;Tillandsia spp.;Genus;;
UWP:174235;University of Guatemala;Sánchez J;1;2007;6;12;Guatemala;GT;Petén;17.3668954;-90.1842826;San Andres;Quebrada El Edén;220;WGS84;1000;Sánchez C.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;archeri;;Tillandsia archeri;Species;L.B. Sm.;
UWP:174456;University of Guatemala;Colorado J;1;2010;11;23;Guatemala;GT;Petén;17.3603253;-90.4096376;San Andres;Campamento de Corpurabá;514;WGS84;3070;David H.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Pitcairnia;arida;;Pitcairnia arida;Species;L.B. Sm. & Betancur;
UWP:174457;University of Guatemala;Colorado J;1;2010;11;23;Guatemala;GT;Petén;17.3649009;-89.9393487;San Andres;Campamento Tabaco;514;WGS84;3070;David H.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Pitcairnia;arida;;Pitcairnia arida;Species;L.B. Sm. & Betancur;
UWP:174563;University of Guatemala;Vargas I;1;2005;3;17;Guatemala;GT;Petén;17.6801714;-89.7954216;San Jose;Sumapaz. Laguna Tunjos;300;WGS84;3740;Arango A.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Olyra;latifolia;;Olyra latifolia;Species;L.;
UWP:174612;University of Guatemala;Vargas I;1;2010;7;25;Guatemala;GT;Petén;17.7644319;-90.1554514;San Andres;Hacienda Playa Larga;140;WGS84;408;Molina D.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Leptochloa;filiformis;;Leptochloa filiformis;Species;(Pers.) P. Beauv.;
UWP:174628;University of Guatemala;Vargas I;1;2010;7;25;Guatemala;GT;Petén;17.7494711;-90.071788;San Andres;Hacienda Mondoñedo;140;WGS84;408;Molina D.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Ichnanthus;pallens;;Ichnanthus pallens;Species;(Sw.) Munro ex Benth.;Carrizo
UWP:174666;University of Guatemala;Trujillo P;1;2010;7;25;Guatemala;GT;Petén;17.7717835;-90.453778;San Andres;Hacienda Quintero;140;WGS84;408;Molina D.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;;;;Poaceae;Family;;
UWP:174888;University of Guatemala;Betancur J;1;2003;12;18;Guatemala;GT;Petén;17.4813722;-89.8643117;San Jose;Jurubidá. camino de playa Peñas Blancas hasta playa de Pedro;135;WGS84;3619;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;graminifolia;;Guzmania graminifolia;Species;(André ex Baker) L.B. Sm.;
UWP:174922;University of Guatemala;Betancur J;1;2010;3;27;Guatemala;GT;Petén;"6° 20' 3.120"" N";"75° 36' 18.650"" W";San Andres;Plaza minorista;107;WGS84;557;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Cyperaceae;Eleocharis;;;Eleocharis spp.;Genus;;
UWP:174945;University of Guatemala;Betancur J;1;2003;9;29;Guatemala;GT;Petén;"6° 4' 20.210"" N";"75° 38' 20.440"" W";La Libertad;Páramo El Tablazo;107;WGS84;1012;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Karatas;plumieri;;Karatas plumieri;Species;E. Morren;
UWP:175069;University of Guatemala;Betancur J;1;2004;6;25;Guatemala;GT;Petén;17.3098632;-89.7846692;San Jose;Santa Isabel. sabanas de Solarte;139;WGS84;2480;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;schultzei;;Tillandsia schultzei;Species;Harms;
UWP:175071;University of Guatemala;Betancur J;1;2004;6;25;Guatemala;GT;Petén;17.3187987;-89.9058103;San Jose;Santagueda. granja Montelindo;139;WGS84;2480;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;recurvata;;Tillandsia recurvata;Species;(L.) L.;
UWP:175889;University of Guatemala;Betancur J;1;2008;6;27;Guatemala;GT;Petén;17.3909348;-90.4900819;San Andres;Quebrada Las Perlas;150;WGS84;1131;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Mezobromelia;capituligera;;Mezobromelia capituligera;Species;(Griseb.) J.R. Grant;
UWP:175890;University of Guatemala;Betancur J;1;2088;6;27;Guatemala;GT;Petén;17.4072073;-90.0487179;San Andres;Quebrada Los Retiros;150;WGS84;1131;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Neurolepis;;;Neurolepis spp.;Genus;;
UWP:175891;University of Guatemala;Betancur J;1;2008;6;27;Guatemala;GT;Petén;17.4100571;-90.5962145;San Andres;Quebrada Naim;150;WGS84;1131;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Neurolepis;;;Neurolepis spp.;Genus;;
UWP:175897;University of Guatemala;Betancur J;1;2008;6;27;Guatemala;GT;Petén;17.4188428;-90.1586578;San Andres;Quebrada San Roque. río Blanco;150;WGS84;1131;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;fosteriana;;Guzmania fosteriana;Species;L.B. Sm.;
UWP:175924;University of Guatemala;Benavides A;1;2004;4;25;Guatemala;GT;Petén;17.2093543;-89.1636811;Melchor de Mencos;Path from río San Juan to ridge;250;WGS84;1503;Benavides J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Cyperaceae;Rhynchospora;nervosa;;Rhynchospora nervosa;Species;(Vahl) Boeckeler;
UWP:17593;University of Guatemala;Hernández M;1;1982;11;10;Guatemala;GT;Petén;17.575023;-90.2552172;San Andres;Finca San Ignacio;514;WGS84;1600;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;lingulata;;Guzmania lingulata;Species;(L.) Mez;
UWP:175961;University of Guatemala;Benavides A;1;2003;7;6;Guatemala;GT;Petén;17.373889;0.17318494;San Andres;Canteras de Cementos del Nare S.A.;295;WGS84;819;Benavides J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Cyperaceae;Rhynchospora;aristata;;Rhynchospora aristata;Species;Boeckeler;
UWP:175963;University of Guatemala;Benavides A;1;2007;7;6;Guatemala;GT;Petén;17.3786408;-90.7856679;San Andres;Cañasgordas - Santafé de Antioquia;295;WGS84;819;Benavides J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Festuca;andicola;;Festuca andicola;Species;Kunth;
UWP:175994;University of Guatemala;Betancur J;1;2005;1;3;Guatemala;GT;Petén;17.2498352;-89.3719011;Flores;Margen izquierda del río Mutatá;300;WGS84;534;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Vriesea;chontalensis;;Vriesea chontalensis;Species;(Baker) L.B. Sm.;
UWP:175996;University of Guatemala;Betancur J;1;2008;6;27;Guatemala;GT;Petén;17.2889942;-90.7805587;San Andres;Quebrada Aduche;150;WGS84;1131;Betancur J.;;Plants;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;veitchii;;Aechmea veitchii;Species;Baker;
UWP:176020;University of Guatemala;Betancur J;1;2008;6;27;Guatemala;GT;Petén;17.2140493;-89.9668603;San Andres;Priedrsa Blancas River;150;WGS84;1131;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;capituligera;;Tillandsia capituligera;Species;Griseb.;
UWP:176021;University of Guatemala;Betancur J;1;2008;6;27;Guatemala;GT;Petén;17.2189324;-90.1635387;San Andres;Puente de Líbano;150;WGS84;1131;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Vriesea;elata;;Vriesea elata;Species;(Baker) L.B. Sm.;
UWP:176022;University of Guatemala;Betancur J;1;2008;6;27;Guatemala;GT;Petén;17.2260901;-90.3782295;San Andres;Punta de las lajas;150;WGS84;1131;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;sprucei;;Guzmania sprucei;Species;(André) L.B. Sm.;
UWP:176025;University of Guatemala;Betancur J;1;2008;6;27;Guatemala;GT;Petén;17.2362024;-90.813257;San Andres;Punta Lanas. camino a Mecana;150;WGS84;1131;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;pearcei;;Guzmania pearcei;Species;(Baker) L.B. Sm.;
UWP:176036;University of Guatemala;Betancur J;1;2008;6;27;Guatemala;GT;Petén;17.3786408;-90.7856679;San Andres;Quebrada Juanchico;150;WGS84;1131;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Vriesea;didistichoides;;Vriesea didistichoides;Species;(Mez) L.B. Sm.;
UWP:176060;University of Guatemala;Betancur J;1;2005;1;3;Guatemala;GT;Petén;17.2742442;-89.6102276;Flores;Miranda - Higuerón;300;WGS84;534;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;;;;Poaceae;Family;;
UWP:176132;University of Guatemala;Trujillo P;1;2009;9;;Guatemala;GT;Petén;17.3668954;-90.1842826;San Andres;En cercanías de el peaje El Picacho;175;WGS84;1295;Trujillo P.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;;;Aechmea spp.;Genus;;
UWP:176340;University of Guatemala;Vargas I;1;2009;3;3;Guatemala;GT;Petén;17.4715014;-90.7111793;San Andres;Río Ampurrumiadó;350;WGS84;7459;Alzate F.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Cyperaceae;Oreobolus;venezuelensisÊ;;Oreobolus venezuelensisÊ;Species;Steyerm.;
UWP:176352;University of Guatemala;Vargas I;1;2009;3;4;Guatemala;GT;Petén;17.5597273;-90.7902801;San Andres;Río Igará - Paraná;350;WGS84;7459;Alzate F.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Racinaea;tetrantha;;Racinaea tetrantha;Species;(Ruiz & Pav.) M.A. Spencer & L.B. Sm.;
